id,name,original_name,overview,first_air_date,original_language,origin_country,popularity,vote_average,vote_count,genre_ids,poster_path,backdrop_path
64286,언프리티 랩스타,언프리티 랩스타,국내 최초의 여자 래퍼 컴필레이션 앨범 제작을 놓고 10인의 실력파 여자 래퍼들이 치열한 대결을 펼치는 서바이벌 프로그램,2015-01-29,ko,KR,15.2844,8.5,1,10764,/6wNT2AXWZu5ReLHobEKkIe4uWcJ.jpg,/fJTTJfMaEE0IU7698xpr6N5PmEr.jpg
63106,밤을 걷는 선비,밤을 걷는 선비,사람을 죽이려는 흡혈귀와 이를 막으려는 수호귀의 대결! 신분을 초월하고 목숨을 담보로 한 비밀스럽고도 위험천만한 이들의 러브스토리를 다룬 드라마,2015-07-08,ko,KR,14.3842,6.431,36,"189,648",/4TGGU7e2w47APhVU1vVayITow2N.jpg,/pHQgWT4tZVSwSpmhhWQ9wUDR9vW.jpg
72549,다시 만난 세계,다시 만난 세계,"사고로 죽었던 소년 성해성이, 19살의 모습 그대로 돌아왔다.

자신의 죽음으로 인해 비틀어진 주변인들의 삶을 바로잡기 위해,

12년이 지난 지금까지, 자신을 잊지 못하고 있던

31살의 동갑내기 첫사랑, 정정원을 위해.",2017-07-19,ko,KR,16.3472,7.7,45,18,/uf384vYcTvKlgtrrV2jiBrdvSCY.jpg,/f0qotsSzJh4Icptff9UG2WAgOxL.jpg
109629,오! 삼광빌라!,오! 삼광빌라!,"다양한 사연을 안고 삼광빌라에 모여들었으나, 이곳 터줏대감 순정의 ‘집밥’ 냄새에 눌러 앉게 된 사람들이 서로에게 정들어 가는 과정을 그린 왁자지껄 신개념 가족 드라마",2020-09-19,ko,KR,8.4635,6,5,"18,10751,35",/gxcj7b3Sd4rzsJM1r9wRTtjU3YA.jpg,/9byUBHvka2bikvidy5bpmXWfaRB.jpg
18523,빌리진 날 봐요,"Billie Jean, Look at Me",여고생 팬이 가수를 스토킹하며 물건을 훔치다 ‘립싱크를 한다’는 비밀을 세상에 알려 망하게 한다.,2006-12-26,ko,KR,21.274,8,1,"18,35",/x5MHEGJRTcPbqJST62krSTnD2Rp.jpg,
71837,이름 없는 여자,이름 없는 여자,,2017-04-24,ko,KR,14.7132,6,3,"1,810,751",/9bjPfb6qMFiv1GIxU1aDkiSjIeY.jpg,/dOE5choSjqjnA6lP8kyeiAr3xTs.jpg
210774,한문철의 블랙박스 리뷰,한문철의 블랙박스 리뷰,대한민국 교통문화 개선을 위한 한.블.리의 '엄지척 드라이버' 프로젝트,2022-09-22,ko,KR,18.6836,0,0,,/36dS0VQxShgOQION5po0YzpGYUx.jpg,/kPf5syDloMxvxTxiLi2CiWQU3Lh.jpg
113113,낮과 밤,낮과 밤,"현재 일어나는 미스터리한 사건들과 연관있는, 28년 전 한 마을에서 일어난 의문의 사건에 대한 비밀을 밝혀내는 예고 살인 추리극.",2020-11-30,ko,KR,15.8148,7.8,31,"80,18,9648",/aHEKr1FSAXCowrKobAFemd81VAc.jpg,/oxJkLaqHfoTz7Rz0eHJxMCGEwuO.jpg
214250,서진이네,서진이네,"2023년 2월 tvN에서 방영을 시작한 리얼리티쇼. 일곱 빛깔 호수를 품은 멕시코의 작고 보석 같은 마을, 여행자들이 사랑하는 아름다운 바칼라르에 분식집 서진이네가 문을 연다. 한국의 길거리 음식인 김밥, 떡볶이, 핫도그, 가볍고 친근하면서 이제는 한류를 선도하는 메뉴들로 뜨거운 햇살만큼이나 열정적인 사람들을 찾아간다. 누구보다 식당 경영에 진심인 사장 이서진, 이사로 승진한 정유미와 주방의 실세로 거듭난 박서준, 아직은 인턴인 최우식과 정직원 자리를 노리는 새 인턴 김태형까지, 진심 가득한 직원들이 기다리는 분식집에서 마음을 담은 특별한 맛과 즐거운 시간이 함께 한다.",2023-02-24,ko,KR,15.8412,8.2,17,10764,/pCvIsGuV41WYBpi1QCmSoAh2NWd.jpg,/ndeRxa6RHxPQsLiHITMOva67TWP.jpg
106415,나의 위험한 아내,나의 위험한 아내,극한의 위험한 선택을 하며 가정 안에서 전쟁을 시작하는 부부를 통해 한국 사회에서 아내와 남편으로 산다는 것의 의미를 찾는 이야기,2020-10-05,ko,KR,17.2263,6.4,7,"80,18",/mYIWd1710hu3OBHdLKQCAr5wuur.jpg,/9yEQ1OXDqGkOKFXgwTME67PLbLS.jpg
222233,닥터 슬럼프,닥터 슬럼프,"백억 대 소송과 번아웃, 각자의 이유로 인생 최대 슬럼프에 빠진 의사들의 '망한 인생' 심폐 소생기를 그린 이야기.",2024-01-27,ko,KR,18.1608,8.353,102,"18,35",/q8pNUabN9eV4to3vm2jG7aWVXp2.jpg,/2JMQI9dyR6wzgs8kWDiDK6Npt3j.jpg
243964,멜로무비,멜로무비,"영화에만 빠져 살던 그가 까칠한 영화감독 지망생에게 빠져버린다. 설렘 가득했던 시작과 꿈처럼 스친 만남, 그리고 갑작스러운 이별의 순간. 시간이 흘러 우연히 만난 둘에게 새로운 사랑은 피어날까.",2025-02-14,ko,KR,18.7487,7.147,34,"35,18",/cQNyo6x90VMmklNEprjzOgk1ibu.jpg,/9QjIFAVFN7Pe4MbF2O7oHvLkFsI.jpg
94952,우아한 모녀,우아한 모녀,"자식들의 인생을 비극으로 몰고 간 어른들의 그릇된 탐욕과 악행, 세 집안을 둘러싼 원한과 복수 그리고 사랑과 용서에 대한 이야기. 이 드라마는 복수라는 매듭으로 잘못 이어진 모녀의 비극적 상황을 통해 “모성이란 이름으로 딸에게 행해진 폭력과 상처를 어떻게 극복할 것인가” 하는 물음에서 시작되었다. 원수의 딸이란 이유로 죄 없는 한 아이를 유괴한 엄마의 복수극이자 자신의 인생을 송두리째 빼앗은 엄마에 대한 딸의 슬픈 복수극이다. 모녀의 삶을 극한으로 몰고 간 인간들의 탐욕과 이기심, 타인의 삶을 짓밟는 권력과 돈, 거짓과 위선, 남의 불행을 이용하는 인간의 비정하고 통속적인 욕망들.. 그들이 얽히고설켜 치열하게 갈등하고, 눈물겨운 화해에 이르는 과정을 통해 아무리 비극적이고 암담한 상황일지라도 인간에 대한 깊은 이해와 연민이 있다면 세상은 살만한 가치가 있고, 인간에 대한 희망 역시 살아있다는 걸 보여주고 싶다.",2019-11-04,ko,KR,17.1428,5.5,2,18,/mpa6r52xAJlXNXAIEUr4P2Kel6P.jpg,/wZbOOUtlnYNETulY56bSrxlZdGD.jpg
215815,가면의 여왕,가면의 여왕,"화려하게 성공한 세 명의 친구들 앞에 10년 전 그들의 거짓말로 살인자가 된 옛친구가 나타나면서 가면에 감춰져 있던 민낯이 드러나게 되고, 한 남자로 인해 인생의 소용돌이를 맞게 된 네 사람이 질투와 욕망의 전쟁을 시작하게 되는 이야기",2023-04-24,ko,KR,15.5728,3.2,10,"189,648",/ySx7BSxaEh7YqGo7iLWRVsqOwQQ.jpg,/4i2dSCAwsiPCepLMHFGVS8k1Utt.jpg
229480,손해 보기 싫어서,손해 보기 싫어서,손해 보기 싫어서 결혼식을 올린 여자와 피해 주기 싫어서 신랑이 된 남자의 손익제로 로맨스,2024-08-26,ko,KR,18.2934,8.442,225,"35,18",/xlkvYlgI4PRDDa52oW9WQkdrjyE.jpg,/6q52MB16qAXVqr3EkPcsHAXUAdg.jpg
94694,워크맨,워크맨,"🔔 NOW On-Air 🔔  [워크맨] 매주 금 오후 6시  ❤꿀잼영상 상시대기❤업계 최고 재미 보장❤

✔청소.인력.식당.요리.철거.공장.물류

✔그 외 모든 job것들  ✔200% 부려먹기 가능 ❌장난사절❌

☎상세 비즈니스 문의☎  lululala.ad@jtbc.co.kr

☎제보/출연/제작진 관련 문의☎  workman@jtbc.co.kr

익숙하지만 새로운 즐거움, JTBC 디지털 스튜디오 룰루랄라 (studio lululala)",2019-05-17,ko,KR,18.4185,7,1,"1,076,410,767",/eRzxmFggLzKgaQjOGTgQWNTrgAA.jpg,
232526,슈돌: 아이 클라우드,슈돌: 아이 클라우드,,2021-11-19,ko,KR,18.3348,0,0,,/8hkXshWd8nMLJgT3zku4knnEQwp.jpg,
51503,여왕의 교실,여왕의 교실,"산들 초등학교 6학년 3반, 마여진이라는 교사가 새로운 담임 선생님으로 부임하게 된다. 아이들은 학교에 처음 부임해온 선생님에 대한 기대로 마음이 들뜨게 되나 새로 부임한 마선생님은 다정한 선생이 아닌 뭐든지 성적을 최우선으로 보는 사람이었다. 개학식 첫날부터 쪽지시험을 봐서 성적순으로 특권을 주고, 꼴지인 2명에게는 '꼴지 반장'이라는 반장직을 주고 온갖 굳은일을 시키는 마선생. 그리고 그런 마선생의 방침에 반기를 드는 심하나. 하나는 마선생에게 선생님은 틀렸다고 말하지만 마선생은 그런 하나에게 모질게 대할 뿐인데...",2013-06-12,ko,KR,17.1319,6.5,6,"35,18",/eMMCGsonwWrNqTnP7onG4kZ3qLD.jpg,/rBxNnyj3FahToyllYVHfwhw3Z4E.jpg
211747,아일랜드,아일랜드,"세상을 멸망시키려는 악에 대항해 싸워야 하는 운명을 가진 인물들의 여정을 그린 드라마

윤인완 & 양경일의 동명 웹툰 실사화.",2022-12-30,ko,KR,18.4945,8,213,"10765,10759,18",/jSNVM1sGq7SgRMUPGwnY46Xglbt.jpg,/vtdpgm0QR4RDB3tQFIdpYG4QE16.jpg
105451,유리구두,유리구두,풍요로운 행복을 한순간에 잃어버린 채 가장 밑바닥에서부터 역경과 고난을 이겨내고 자신의 힘으로 인생을 만들어가는 여주인공의 이야기를 그린 드라마,2002-03-02,ko,KR,15.0192,6.5,2,18,/vrQveE5H8kWEmcwYy0mtbeORvTC.jpg,/of2PDOKtpxcKppw5BV6E0aoSRjF.jpg
74500,썸남,썸남,썸타는 두 남자의 브로맨스 자취 시트콤,2017-04-03,ko,KR,15.1929,6.6,29,35,/cmdb1lPi0N6DTjlY6dF7TURG9IJ.jpg,/n63UGwvUiCnCBhqLfiNvah8O07c.jpg
61611,피노키오,피노키오,방송국 사회부 기자들의 삶과 사랑을 그린 풋풋한 청춘 드라마,2014-11-12,ko,KR,17.4001,8.2,630,18,/qqB4ftImSYUVAhreLeO8TY0FkDX.jpg,/1pm2qvPGOA0dZPNABTtSERa7pX3.jpg
61830,왕의 얼굴,왕의 얼굴,"서자 출신으로 세자에 올라 16년간 폐위와 살해 위협에 시달렸던 광해가 관상을 무기 삼아 운명을 극복하고, 왕이 되기까지의 과정을 그린 드라마",2014-11-19,ko,KR,16.6602,5.7,14,"18,36",/8p9l9ZQGne95uqR2QEF4Q24BK0V.jpg,/m9zcIqP5XmgZ7BLe1xJfevz4PLN.jpg
97219,"하이바이, 마마!","하이바이, 마마!","갑작스러운 사고로 가족의 곁을 떠나게 된 주인공이 사별의 아픔을 딛고 새 인생을 시작한 남편과 딸아이 앞에 다시 나타나면서 벌어지는 고스트 엄마의 49일 리얼 환생 프로젝트를 그린 드라마. 귀신 5년차가 무색할 만큼 상큼발랄한 아내 귀신(차유리)과 죽은 아내를 그리워하며 고통 속에 살다, 새 인생을 시작한 남자(조강화)가 있다. 이 부부를 통해 삶과 죽음, 이 거스를 수 없는 순리와 상실이 우리에게 전하는 메시지를 되짚어보고 그들이 겪은 시간과 상처들을 이야기하려 한다.",2020-02-22,ko,KR,18.6248,8.1,447,"10765,35,18",/35sXfBiBl554RWAa7KskarKFQxI.jpg,/oNn65nwVPP8bkRYVv9TmaxdmWgY.jpg
70626,비밀의 숲,비밀의 숲,"감정을 느끼지 못하는 외톨이 검사 황시목이, 정의롭고 따뜻한 형사 한여진과 함께 검찰 스폰서 살인사건과 그 이면에 숨겨진 진실을 파헤치는 내부 비밀 추적극. 처음엔 검찰 조직 내부의 비리에서 촉발된 것으로 보였던 사건은 범인의 의도도, 향방도 알 수 없는 미궁에 빠지는데...",2017-06-10,ko,KR,18.1488,8.291,179,"80,18,9648",/4NCHVr4BiuZzbqoRaLMTbmKIfyR.jpg,/wwNasWOG4HlH9R6F8ybPJETTPO7.jpg
206318,LE PLAY,LE PLAY,LE SSERAFIM의 비하인드 스토리,2022-04-18,ko,KR,15.6033,10,1,10764,/zSiqCloLFqEUJssSxaWlTwpOPjQ.jpg,/9o23EbIa5R5u9wm68dIAnQV0skn.jpg
105301,아이랜드,아이랜드,,2020-06-26,ko,KR,17.6997,8.1,17,10764,/3ijT8DmOlb5SJIhTmEJ4q7v24pD.jpg,/dRZAe8DjVRVQMwipNDFFyitIVDR.jpg
206247,텐트 밖은 유럽,텐트 밖은 유럽,"호텔 대신 캠핑장, 기차 대신 렌터카, 식당 대신 현지 마트! 그 어디서도 소개된 적 없는 세상 자유로운 유럽 캠핑 예능",2022-08-03,ko,KR,16.3876,8.7,3,10764,/akU7IW3dnCQOFlBd9QwJcgAJ6SO.jpg,/cdRWPHCRdPmVeCrwfOXiAeRWsb9.jpg
15961,왕과 나,왕과 나,"사랑하는 여인을 위해 거세한 내시 김처선에 대한 이야기를 다른 소극. 처선과 소화의 비극적인 사랑과 파란만장한 삶을 주축으로 펼쳐지는 드라마이다. 기존의 역사기록과 정치사건중심의 정형화된 사극을 탈피하여 기록 뒤에 숨겨진 인간에 포커스를 맞춘다. 또한 드라마를 통해 내시와 그 부인들의 애증 관계, 상궁들과 내시들의 코믹한 짝짓기 풍습, 은밀하게 이루어지던 궁궐 내 통정과 동성애에 대한 이야기 등을 보여준다. 특히 그간 사극에 자세하게 등장하지 않았던 내시에 관해 많은 것이 나온다. 내시양성소와 궁권내 내시부와 내반원을 부무대로 하여 300여명 내시들의 업무와 일상, 그들의 부부생활과 자식을 입양하는 과정등이 본격적으로 소개된다. 그들은 왜 내시가 되었고, 어떻게 거세를 하는지, 그리고 내시의 애환과 사연, 궁녀들과의 관계 등등 그동안 가리워져 있던 그들의 비밀이 드라마 사건 속에서 펼쳐진다.",2007-08-27,ko,KR,18.357,3.7,3,18,/d5kuMdfllGmJA5kXv1aEOio8VW8.jpg,/aDp17WSpzj9S2FBHwvJ5ittEmd9.jpg
153958,미스터 Q,미스터 Q,한때는 사회의 경쟁에서 밀려난 낙오자들! 이들이 꿈과 용기를 잃지 않고 심기일전해서 자신 속에 숨어있던 능력을 발휘해서 멋지게 재기하는 이야기,1998-05-20,ko,KR,17.5644,4,7,,/mTy94elZ2ZHtm7d3l72wli9i8u.jpg,/zEKV0uRPYJN5obTgq5cJ5hZTX6B.jpg
119645,어쩌다 사장,어쩌다 사장,"그 겨울, '어쩌다' 사장이 됐다?! 시골 가게를 덜컥 맡게된 도시남자 차태현x조인성의 시골슈퍼 영업일지",2021-02-25,ko,KR,15.7554,9.4,10,"1,076,710,764",/52HfpGpVVPN73PJcOkm7ym0OLKD.jpg,/lmnwVdMb5BmejgE7IPULc42dUfm.jpg
254391,감자연구소,감자연구소,산골짜기 감자연구소를 배경으로 한 병맛 로맨스 코미디 드라마로 약간 나사 빠진 어른들의 하나도 안 풋풋한 로맨스,2025-03-01,ko,KR,16.7405,7.7,36,"35,18",/8pGoDQcTZqI7GNsTKnFU84Wz3BP.jpg,/1CLVjeGaa0E54BKSZERDKifCd03.jpg
122978,그래서 나는 안티팬과 결혼했다,그래서 나는 안티팬과 결혼했다,세계적인 K팝 스타 후준과 그의 공식 안티팬으로 낙인 찍힌 잡지사 기자 이근영이 24시간 밀착 리얼리티 프로그램을 찍게 되면서 겪게 되는 티격태격 앙숙 로맨스,2021-04-30,ko,KR,18.1752,7.481,54,"35,18",/piqh6hAjmQWbFlJQOCf8vw7Ysek.jpg,/nZ9rzh0JRESVR63W5MCWl36Txci.jpg
216304,밥만 잘 사주는 이상한 이사님,밥만 잘 사주는 이상한 이사님,"수백 년 전, 한 아이가 신의 이름을 따서 저주를 받았습니다. 4번의 환생 끝에 회사 직원인 남자의 모습으로 사랑을 찾습니다! 데이트하지 않으면 죽는다!",2022-12-15,ko,KR,15.9046,6.2,15,"1,810,765",/fkbibxqjnQ4iAT3Z71o10p3yaS8.jpg,/iMnTy3qslLjYC47gcSgjWjQ8zij.jpg
84528,장희빈,장희빈,,1981-10-05,ko,KR,17.8892,0,0,18,/ogGIR1i2Eor4sgzgrEjG7QL4mRy.jpg,
136368,도적: 칼의 소리,도적: 칼의 소리,무법천지의 땅 간도에 모여든 거친 도적들. 소중한 조국과 사랑하는 사람을 지키기 위해 물불을 가리지 않고 싸운다. 설령 목숨을 거는 한이 있더라도.,2023-09-22,ko,KR,15.9863,7.321,53,"10759,18",/34cROryCOaIBpVPeVJPb9hcpsq3.jpg,/swdlL4gCeRsYU5pC2wh9fzzQt2V.jpg
111603,불새 2020,불새 2020,사랑만으로 결혼했다가 이혼한 부잣집 여자와 가난한 남자가 경제적 상황 역전 후 다시 만나게 되면서 일어나는 일들을 그린 드라마,2020-10-26,ko,KR,16.9859,5,4,"1,810,766",/vPgh3nocR4q0GDqY15D5NoOMnU8.jpg,/y0Xc9n7aPK46puC6iOpEUt2YDeM.jpg
88783,초면에 사랑합니다,초면에 사랑합니다,보이는 게 없어지고 나서야 비로소 사람을 제대로 보게 된 냉혈한 보스의 자아 찾기와 보스를 속여먹다 그를 사랑하게 된 비서의 로맨스를 담는 드라마.,2019-05-06,ko,KR,16.6113,7.5,82,35,/r6fudmrMX2eavcO6jOBbvOwTLKV.jpg,/xL102ZnaQNHqHapGo4Wk7RFOTsa.jpg
53611,모델,모델,"송경린, 디자이너 지망생으로 자신이 만든 옷을 입고 무대에 서줄 모델을 찾다가 원준을 발견한다  하지만 그는 자유로운 영혼의 소유자로 경린의 패션쇼를 소홀히 하고..

어찌저찌하여 원준이 패션쇼에 서게 됐는데

상대 여자 파트너는 다름아닌 경린!

자신이 디자인 한 옷은 자신이 더 잘 표현할 수 있다며 박박우기는 그녀와 패션쇼무대에 오르게 되고

무대는 성공리에 마쳤지만 원준은 무서울만큼 막무가내인 경린이 당황스럽다

하지만 열정적이며 당당한 그녀에게 점점 더 끌리게 되는데..",1997-04-09,ko,KR,16.7601,8,1,,/m32x5KOlhvXIl4hluNlEGHDyhDN.jpg,/8iqTrdgmSoMFVh4HTB4qXAGdd6r.jpg
61136,예쁜남자,예쁜남자,동명의 만화를 원작으로 제작하는 드라마로 완벽한 외모를 가진 남자가 사랑을 찾는 이야기.,2013-11-20,ko,KR,13.2893,5.067,15,"35,18",/frNaYd98QVnR10FO8rYhqqWtCRb.jpg,/pv60O56hAC30qjIbnLEk32gZVKA.jpg
138663,미남당,미남당,전직 프로파일러 출신의 가짜 박수무당의 좌충우돌 미스터리 코믹 수사극.,2022-06-27,ko,KR,12.9023,7.7,43,"18,9648,35",/jznL20jWyR4xaxFR2hJbxOmVAct.jpg,/omY2At0U5zPDYnhxPLD79ZfZIXO.jpg
205998,홍김동전,홍김동전,"이미 동전은 던져졌다! 따르라, 동전이 너의 운명을 정할 것이다. 해내라. 동전이 너의 운명을 바꿀 것이다. 천국과 지옥을 오가는 운명 극복 수련기",2022-07-21,ko,KR,14.4692,7.3,3,,/tC7JCXx5KMcXByh47VAtOh7aKVs.jpg,/fDuSlw7qPIZXy8O9MGxJWUtBFC2.jpg
61192,운명처럼 널 사랑해,운명처럼 널 사랑해,착한 게 유일한 개성인 '부실녀'와 후세를 잇지 못해 후계자 자리를 위협받고 있는 '초현실 완벽남'이 원치 않은 결혼으로 롤러코스터 같은 인생사를 겪으며 운명 같은 사랑을 깨닫게 되는 로맨틱 코미디 드라마,2014-07-02,ko,KR,16.8169,8.316,255,"35,18",/AnPA9RGjM10QaUOnO6XRdLhbSbC.jpg,/tvZpi68at6zOSFTNxMBElSNB3fo.jpg
137043,커넥트,커넥트,"정체를 숨기며 살아야 하는 고독한 동수, 작곡한 음악을 인터넷에 업로드하며 세상과 소통하는 게 유일한 행복이다. 어느 날 장기헌터에게 납치되면서 평범하게 살고 싶다는 그의 소망은 파괴되고, 한쪽 눈마저 잃게 된다. 그 이후로 동수는 자기 눈을 이식받은 사람과 시각이 연결되기 시작하는데... ‘이 사람 살인마다!’ 빼앗긴 눈을 되찾기 위해 살인마를 쫓으면서 벌어지는 미스터리 스릴러.",2022-12-07,ko,KR,16.0813,7.6,103,"9648,18,80,10765",/rnX9WtKW9iCIjGA09TDXWFp3BOZ.jpg,/qmOMfbBANh1ec5mqk4hkPWtVVLY.jpg
31424,추노,추노,"2010년 1월 KBS에서 방영을 시작한 퓨전 사극. 제목인 추노(推奴)는 조선시대 때 주인집에서 따로 떨어져 독립적인 생활을 하는 외거노비를 찾아가 몸값을 받는 일이나, 주인집 등에서 무단이탈을 하거나 도망친 노비를 수색하여 체포하는 것으로 병자호란 직후 혼란한 와중 도망친 노비를 잡아오는 추노들의 이야기를 다룬다. 추노꾼 이대길은 본래 양반 가문의 독남(獨男)으로 여종인 언년이에게 마음을 두고 있었지만, 그녀의 오라버니인 큰놈이의 방화사건으로 하루아침에 가문이 몰락한 후 언년이와 큰놈이 남매를 추적하기 위해 추노꾼이 되어 그들을 쫓는다.",2010-01-06,ko,KR,14.718,8.1,26,"10759,18",/bn9jatgiQFyhaBX7DVuEo9JudvP.jpg,/pzoWsyJm1ud3YqqPK9scilCiPkt.jpg
42384,오작교 형제들,오작교 형제들,,2011-08-06,ko,KR,19.9009,7,4,"35,10751,18",/fky7GudLQcj5mFDeGr9ZkumTOea.jpg,/tblegiMx3ZYqJplL4LGFiuthFtO.jpg
124426,마인,마인,세상의 편견에서 벗어나 진짜 나의 것을 찾아가는 강인한 여성들의 이야기,2021-05-08,ko,KR,17.555,7.6,122,"9648,18",/or0DiqmxKp7lUj6VG1mrK6PYTKw.jpg,/2SuS9qJ9tyzfOlGexoSgwKTfDSJ.jpg
